aX_rms,aX_std_dev,aX_max,aX_min,aY_rms,aY_std_dev,aY_max,aY_min,aZ_rms,aZ_std_dev,aZ_max,aZ_min,gX_rms,gX_std_dev,gX_max,gX_min,gY_rms,gY_std_dev,gY_max,gY_min,gZ_rms,gZ_std_dev,gZ_max,gZ_min
0.012616448364841,0.0008950039397479,-0.0115024025369845,-0.0139477359190622,0.0082550635249445,0.000588160045186,-0.0070432438715007,-0.0089064942478782,0.000514252202477,0.0002521304761179,-0.0002107220518646,-0.0009135032981255,0.5441273736339216,0.1584134577264127,-0.2667895498274467,-0.7558999617981397,0.7351642700079732,0.0734619733908971,-0.625448774932256,-0.8374984565200203,0.0266988835331916,0.0178120172958914,0.0415105173975534,-0.0027374793888581
0.0102855457067482,0.0005782824266305,-0.009449086122504,-0.0112291877700266,0.0096943447470723,0.000590386166462,-0.0090349001387017,-0.0104794629907403,0.0008763823783402,0.0002253464750912,-0.0005414898287679,-0.0011482115251889,0.1133769431842772,0.0887430233027592,0.0991413563905004,-0.1616913572743749,0.4275390522128571,0.110608245291929,-0.2552259537174587,-0.570502379768156,0.031535763623146,0.0038247265558927,0.0374940692411113,0.0272407560658243
0.0079028030731929,0.0005192591950791,-0.0073431010259842,-0.0088169221669149,0.0100777851264651,0.0002933689262993,-0.0098260649434352,-0.0106977940988435,0.0013846922609423,0.0011565596250877,0.0024820603046646,-0.0003683659834038,0.4187361875681302,0.2072804647711846,0.6524441920600254,0.08582998783499,0.169434950515848,0.0292324786878932,-0.1318068995946394,-0.2200730908086691,0.0269237868137339,0.0132252902903805,0.0369388332320606,-0.0025210602078795
0.0080015154498013,0.0003206922812622,-0.0075514047489276,-0.0084278048718511,0.0091112385063757,0.0017668196597687,-0.0057495538618753,-0.010996580135941,0.0014744255749635,0.000830165416052,0.0023714582568076,0.0001381438418527,2.2499713960194705,0.6907472113816476,3.111052758047862,1.0720427949298288,0.1129501894927254,0.1095125392722042,0.1874830335056597,-0.1273495854393426,0.0347035366474944,0.023425789305286,0.0541874338365539,-0.0043489486749309
0.0072746089632317,0.0001850907507304,-0.0070033990979857,-0.0075452538264305,0.0022652948185706,0.001960212190589,0.0026019160216754,-0.0033680485145233,0.0014253968754544,0.0001856505453594,0.0016405116714243,0.0011721023715594,3.064999449943587,0.121472253777624,3.228283907991363,2.900189104677052,0.2849858941528928,0.019281007159488,0.3077506312940769,0.2509215194795819,0.037966424559277,0.0160947573081157,0.0467517212395253,0.003218740694921
0.0078468522392569,0.0004202318579839,-0.0071343748609335,-0.0082926324818723,0.0084701629742555,0.00239848755654,0.0118122286833896,0.0049466813191025,0.0014279862877804,0.0001345031616731,0.0015765307798305,0.0011562589816184,3.1740976039420232,0.0979443802718916,3.333433963199267,3.0599873291501702,0.3699700821559993,0.0301726993972583,0.4050010862772605,0.3199693151210596,0.0198889859114652,0.0122432160323638,0.0321161174224819,-0.0042608976992917
0.0081548929397935,0.0001380280333449,-0.0079662807235284,-0.0083496153508475,0.0162097973139833,0.0024739174425508,0.0196902080535758,0.0125641430915665,0.0028119654527846,0.000692332326378,0.0035339495960816,0.0017033891416767,2.741730750212636,0.1920328693765811,2.9831272870150127,2.449921600604737,0.271283936378947,0.0528017979155796,0.3429908950395644,0.194956272069779,0.0159017109055116,0.0117660139275926,0.0029052311433466,-0.0266328036672668
0.0079192295093949,0.0002675993360325,-0.0076006640130286,-0.0083275416395145,0.0229218539074996,0.001423539116335,0.0251946333384895,0.0210334504321771,0.0042449400757018,0.0005133069240301,0.0052551153183384,0.0037396924096792,2.0516257415818364,0.1558069438034881,2.322550825378656,1.8129108446006967,0.1482044085960455,0.0146111232297306,0.1758452452050823,0.1344937540245099,0.0144651658343698,0.005816447576671,-0.0006002805693108,-0.0183856055595301
0.0077421775121048,8.115960782991082e-05,-0.0076013111636983,-0.0078663385540082,0.0278637766190658,0.001564804656205,0.0297388148125494,0.0256453458044256,0.0045882272790291,0.0007512927929858,0.0055101579623515,0.0033782266610156,1.3991360316814596,0.3562340988137611,1.6781248316331685,0.8125147431618677,0.0882109212292435,0.020676710730434,0.1127138768851969,0.0564432536834527,0.0139488806341236,0.0139249397053967,0.0151429737140487,-0.0244464469313331
0.0076642545779491,0.0001090247157216,-0.0075162922876492,-0.0078687678109086,0.030613905964102,0.0011587486104141,0.0320274926725668,0.0286164463337756,0.0038286672394159,0.0006038324543104,0.0045634819846276,0.0029166297948138,0.6580289360071195,0.3891114006321107,0.9702930370900767,-0.1472077696131075,0.0235500371121194,0.0185988868118967,0.0101320978550966,-0.0380094049933332,0.0451246503820892,0.0079620580857229,-0.0292371069965494,-0.0532908933232877
0.0071189980343523,0.0008102892127827,-0.0057471844020206,-0.0079440971704845,0.0299997454220527,0.0007730130056799,0.0309205990468287,0.0285649253084227,0.0039458895730691,0.0004158742304148,0.0043647700438147,0.0032926360423453,0.8013677168844965,0.4036064365773958,-0.2610903132648222,-1.300173545237041,0.1855987597347374,0.0620282065707018,-0.0751006784307106,-0.2630175433236158,0.0457949333751801,0.0057438870820824,-0.0331942635073691,-0.0498186243052005
0.0049776303917058,0.000234704241524,-0.0047788381321976,-0.0054278460349827,0.0252998217873872,0.0015924357407196,0.0276165124814602,0.0229907398710522,0.0034784646190332,0.0002939004778683,0.0038131925861401,0.0030304782610883,1.8887105427855768,0.2117280136542554,-1.5186335432840272,-2.1856407248052543,0.3757325547561952,0.0328814964814837,-0.3159047692246558,-0.4125376242208534,0.0595587098718425,0.0059145249435438,-0.0513672157776704,-0.0696317680587775
0.0039621654178476,0.0006388053273652,-0.0029293631005307,-0.0047470602512296,0.0185417664924121,0.0022147330130536,0.0216587520759031,0.0149868897279101,0.0035062272993555,0.0002042146929594,0.0037992275372678,0.0032679719009614,2.6637868639792748,0.1786086207549309,-2.3969094121979806,-2.888121993526193,0.4145216116738983,0.0277288449145402,-0.3819044929026729,-0.4562207254936289,0.0717011075363477,0.0084353603789696,-0.0629729353104688,-0.0866425600380711
0.0018704549401761,0.0003712221037605,-0.0011386195923232,-0.0023296664473426,0.0102442419190574,0.0025968926815087,0.0135382905377454,0.0058915419967906,0.0030498348892942,0.0004782351178296,0.0037143129718981,0.0021447422428151,2.833455828340926,0.0522056385892217,-2.772491176891436,-2.9200840582727885,0.2915420224388905,0.1092963133554924,-0.1381842021370266,-0.4411623576638007,0.0522215215530379,0.0155956073204156,-0.0233241578305767,-0.0733552276791843
0.0006563936312634,0.0003128696415825,-0.0001906097849926,-0.0009606215026041,0.0028372946459577,0.0024384613495677,0.0049557426905251,-0.0018458779802097,0.0021231833048514,0.0002197161747645,0.0024619364782826,0.0018572377927282,2.783385866925089,0.1380344983918416,-2.586563628812145,-2.9856807101723133,0.2291609780397097,0.0157379001109825,-0.2052752148591823,-0.2494194049981281,0.030321562549909,0.0086558332804816,-0.0144397300535387,-0.0403688793542958
0.0003873128266253,0.0001399288779083,-0.0001595117956833,-0.0005897536099285,0.0060972890998356,0.0016985271101167,-0.0032735499243165,-0.0085297283321715,0.001089491725337,0.000283828410083,0.0015532949342453,0.0007844319127525,2.2008603844694874,0.1682475848848456,-2.030417554006639,-2.4889424721542714,0.1507263811854229,0.1357780306898982,0.1615920969740523,-0.2208689315313358,0.0213895307721667,0.0196919933224048,0.0212744574823267,-0.0291975901247055
0.0012610901025723,0.0001203956794347,-0.0011232554704295,-0.0013906237972893,0.0108703722894043,0.0010843040177659,-0.0095501713429667,-0.0126698240983607,0.0005074815711759,0.0002079771813502,0.0006749933021994,0.0001060869989849,1.719345755812368,0.1177312766758545,-1.540383901290236,-1.9235149662883488,0.5595101286094424,0.1383578099716881,0.6683170071651074,0.2873533948289063,0.0364711078378281,0.0089096166247243,0.0476178814012676,0.0240546246831175
0.0023193227322086,0.0005139731313753,-0.0013439150396622,-0.002753821342342,0.0147427854339419,0.0010291888773051,-0.0132413042228183,-0.0162516815590978,0.0012519916544718,0.0008436008576118,0.0001845740873305,-0.00189080395847,1.362509179997122,0.1031747936245069,-1.184964485647903,-1.4845332591988585,0.6570909082215072,0.0829969699486814,0.7495852036315185,0.4996395400922774,0.0597604755490157,0.0093612560684662,0.0696503274368394,0.0422476780801563
0.0037442223193542,0.0003278802532016,-0.0030677462213622,-0.0040226036072799,0.01781577944417,0.0010175106110388,-0.0166325003342357,-0.0193317911190403,0.0022295634008337,0.000383371114664,-0.0018371474286527,-0.0030047197686465,0.9269894673314502,0.1400449032522017,-0.6536509986359932,-1.0855345575803257,0.3264388978553231,0.1215927474714982,0.4331917792037179,0.0605772548050091,0.047353915161352,0.0056451409822685,0.0545137175138581,0.0390549648883857
0.0030852185149418,0.0008282355956693,-0.0017322593604783,-0.0038642762415241,0.0205535166865981,0.0006773143447059,-0.0193097635768783,-0.0211834219753261,0.0026335537704679,0.0002559935961789,-0.0022534758858633,-0.0030040582138659,0.658220760956136,0.1178669969077988,-0.503103799821217,-0.8155718788019387,0.4733824407511994,0.1456555971592335,-0.176038900163879,-0.62559275760525,0.0121289434424768,0.0107140551116808,0.015369662144296,-0.0180180699270425
0.0014269517201513,0.0001211122358423,-0.0012453502093204,-0.0016196092656107,0.0215461908393683,0.0003325276164108,-0.02123088013212,-0.0222359886341989,0.0031465964846801,0.0003931918618629,-0.0023102173596495,-0.0034115285561145,0.207948126973767,0.0979117526715626,-0.0430063933346489,-0.3486769896383704,0.341268163625787,0.0733265598897154,-0.2199090188246024,-0.4294637829459036,0.0159834100254597,0.0095010977801798,0.0233268454415761,-0.0028793280028727
0.0013115518789825,0.0001587581758656,-0.0010814956979231,-0.0015461179855935,0.0224320894447039,0.0003259160292395,-0.0219940825095553,-0.0228783678035726,0.0023063601707998,0.000476401158431,-0.0017718057044804,-0.0030460106820079,0.5526166125383618,0.2736787994573373,0.8909591816686092,0.0626014415306826,0.0831861489142989,0.0632609021998865,0.0459972558842786,-0.1534335239262859,0.0187554671261474,0.0093669619224405,0.0237923471184323,-0.0030694838979601
0.0009745213276788,0.0001099371452135,-0.0008189984910488,-0.0011645847992458,0.0199702705815735,0.001177730036625,-0.018340870045075,-0.0217477033251301,0.0019086580712291,0.0010790010130717,-0.0001920505286515,-0.0030764388674561,1.1809923434604397,0.0932809665440086,1.30465191875358,1.017496823097227,0.1523624405477193,0.0452618655487564,0.2162761448296706,0.0964664307375648,0.0447272765838893,0.027576834997813,0.0636405782809169,-0.0075084811225866
0.0017324594021981,0.0002811039256988,-0.0013124891639385,-0.0020457827699758,0.0157224264438756,0.001846726165386,-0.0135301841478844,-0.0180467554006956,0.0012332492849458,0.000423562852966,-0.0006976753692969,-0.0017827358891296,1.859979543632209,0.2456556380565422,2.1346536591755534,1.410144492293676,0.3031763577301511,0.0307365955697324,0.3326290053414753,0.2447419178837068,0.113607343886017,0.0163296906120987,0.133863185473699,0.08409415851204
0.0026332954822584,0.0001616652589419,-0.0023378826844827,-0.0028296862265949,0.0102835829063252,0.0024852008254711,-0.006559126943962,-0.0135780520052179,0.0016672533182048,0.0002943760175332,-0.0012529038550592,-0.0020564834592645,2.111706018093725,0.0917151919686714,2.2039756848018484,1.9330170519957648,0.3003246840594827,0.0206490713148252,0.3271578793419956,0.2708597853953292,0.1097647848426184,0.0094161186493049,0.1223251518885539,0.0975642972956015
0.0032768466475934,0.0005970090151928,-0.0025258617956971,-0.0041101232130002,0.0037082375765778,0.0019473511989749,-0.000183131815154,-0.0054953038335444,0.0008167713472111,0.0002164730989061,-0.0005010621821918,-0.0010856637214178,2.210246350408806,0.0989454132142901,2.339140178047177,2.064688527372038,0.2746416898158494,0.021033615652982,0.2911531577568855,0.2308959760437648,0.1343541252465067,0.0096477026246565,0.1473966227657726,0.1228995881910266
0.0044517357227992,0.0001824876454404,-0.0042218413577405,-0.004682139543807,0.0038588767418556,0.0017911812598427,0.0059346113495792,0.0008004154125793,0.0005985186158774,0.0005342211156055,0.0004923260228065,-0.0009260439304005,2.0874204327489565,0.0907320678478025,2.18272149882474,1.948836788480148,0.164725589880464,0.0494886647669766,0.2162916250500975,0.0934036061461005,0.1072322805303738,0.019714264158061,0.1261709551811192,0.0781493371609634
0.0039446065640804,0.0002839357257095,-0.0034607724080406,-0.0042713213341349,0.0099268433083559,0.0016354463993814,0.0118690043094543,0.0070502301418967,0.0004663323334492,0.0003550057473357,0.0007985122477097,-0.0001113344483614,1.669012056840741,0.2641055367022144,1.9432675092688545,1.18569637128766,0.0852861680007283,0.0849858506050874,0.1016032226479397,-0.1178953937110534,0.0636119185638354,0.0282272907254771,0.083152858859527,0.0059987648850476
0.0031158514772751,0.0001608988897595,-0.0028940117698725,-0.0033321546558712,0.0130828408655906,0.000454796080253,0.0137647546319376,0.0126168298250435,0.0009850132921246,0.0006216997786606,0.0014674726439738,-0.0003279978363431,0.6317531614474468,0.2034898622728616,0.976375768411512,0.3055510015367949,0.1528442326280469,0.0509995252694759,-0.0908518680850396,-0.2291168026756891,0.0515503798352994,0.0178691248584864,-0.0227192414331808,-0.076360912541022
0.0025348390549634,0.0003948425095401,-0.0017169974918105,-0.0028436047790066,0.0136496628011399,0.0010249174743792,0.014909965102372,0.0123142746202491,0.0004197082161512,0.0003951480510285,0.0005480327244964,-0.000572146932525,0.4407390246114703,0.317184786047202,0.202765001378033,-0.6346312978808525,0.3113041732023824,0.0548071302719331,-0.2441672045708374,-0.3924304109421473,0.0882322449930487,0.0182525197784091,-0.0640439037767889,-0.1109293303975217
0.0012602063537577,0.0002136409950182,-0.0008385565337889,-0.001427280303685,0.0110063462378529,0.0010260599790942,0.0124196543888468,0.0096491617465483,0.0006016766524422,0.0003228743691634,0.0010295998162392,5.458536810717664e-05,1.120989760825067,0.2185713980114654,-0.7740941730347517,-1.4092864072817697,0.3528285802957956,0.0248025071118326,-0.330297152536228,-0.4000429253282122,0.1363853882670595,0.0075254420733433,-0.1220496653152978,-0.1452358468675444
0.0004431403435074,0.0001494448678588,-0.0001495857526805,-0.0006191043449324,0.0067390876785714,0.0015897386707366,0.0091530515052137,0.0047044505339558,0.0006272682688782,0.0003040599955345,0.0011318393755157,0.0002531790297087,1.465474045235715,0.0461030608787951,-1.4051820777076869,-1.5307202381517937,0.2796711526378867,0.0313770993674173,-0.2287641591103865,-0.329511165883749,0.107883401190377,0.0138481211022597,-0.0927013895629425,-0.1327548892265442
0.0001290638620042,0.0001051446844031,9.512531667633332e-05,-0.0002247454607983,0.0025761847791367,0.0010479327120362,0.0039002836004753,0.0007375878752657,0.0007244938071244,0.0001702138404991,0.0009918821876948,0.0004807117297316,1.5040954133553806,0.0504143749203561,-1.4626910440559902,-1.6092606358121104,0.1638801409576464,0.1117683520371521,0.0831761400344119,-0.2223449883946331,0.0727377580709006,0.0105985829197542,-0.0548730871112174,-0.0837202353092817
0.0002553284115539,0.0002101451631421,0.0001406990543047,-0.0004057981362155,0.0028353815665513,0.0013701362092481,-0.0004329729414619,-0.0045221299758045,0.0006711913604535,0.0004203535499769,0.0001463950465508,-0.0010882505378006,1.6619099005276723,0.1223403050648789,-1.497501331926062,-1.8339684150942688,0.050109621762582,0.0319774160154234,0.1044966455647098,0.01596494630737,0.0351980234641448,0.011371161011564,-0.0199703121269263,-0.0487384065364577
0.0005611065433444,0.0001602036354309,-0.0003054727061964,-0.0007159087964051,0.007326944641519,0.0014289929620674,-0.0052018794425478,-0.0091147218218339,0.0015260440467386,0.0004264919530191,-0.0009875550354354,-0.0020513486499596,1.3357572948850158,0.157828582728765,-1.0763771826109896,-1.553341322310929,0.1167104093145882,0.0758022327978325,0.2142770880566789,0.0058853722296248,0.0146665406590606,0.0146236218617257,0.0278149364593545,-0.0172250269002491
0.001466693005994,0.0003319882211496,-0.0009098242665876,-0.0018806771053505,0.0113552360709587,0.0008971246256641,-0.0098015787644628,-0.0126446998279678,0.0017902459083297,0.0001553088076465,-0.0015502409918957,-0.0020064052878643,0.9405985315429896,0.0721772561713042,-0.8262035212390721,-1.0339183640252378,0.3110445001921476,0.0332325053512945,0.3489066875299487,0.2539961565560781,0.0196863888773972,0.0080047752649678,0.0325930996482962,0.0059657448422809
0.0019038488802493,0.0001373336801283,-0.0016951104342311,-0.0021051238758925,0.0132560790309025,0.0001967220043036,-0.0130995961541091,-0.0136755185761641,0.0021848290541575,0.0001741771552668,-0.0018155987482505,-0.0023417052688969,0.6618092867889637,0.0759611053691126,-0.5294231634589115,-0.7821055871674515,0.2045690356633697,0.0836651154909946,0.2923426811193006,0.0416442532501621,0.0251961227018021,0.0060707168440128,0.0320444034113807,0.0173311348415334
0.0015597459938602,0.00019046384615,-0.0013390504263999,-0.0018595735093171,0.0139518693259034,0.0005321518068699,-0.0134600530268072,-0.0149654070640125,0.0030608111115863,0.0005198900294955,-0.0025949431636727,-0.003913767712284,0.487636560428756,0.089448413969476,-0.3124211276827144,-0.5928793494183477,0.0960713264326011,0.0581949326600711,-0.0088439484790163,-0.1859957968800323,0.0146731998904329,0.0079961481042523,0.0262575363293885,0.0035766376231746
0.0010283691541252,0.0002456282722519,-0.0006104595898342,-0.0013422453666276,0.01538140313901,0.0003964950243722,-0.0148536272632302,-0.0159790181967872,0.0034046270949127,0.0004685323188955,-0.0025308387657455,-0.0039594905600989,0.4160061147418352,0.125651237821273,-0.2502321705633344,-0.5899280728452042,0.2519038164074427,0.008735196095692,-0.2359550833262331,-0.2650891438899066,0.0166394505030763,0.0166381793174962,0.0237887104123512,-0.0243396379103121
0.0007039998950356,0.0003545006811791,-0.0003617162968066,-0.0012936441140663,0.0168969574489864,0.0003852288874506,-0.0164627250943568,-0.0174312421301366,0.0016177002766933,0.0007496396379002,-0.0003611980829103,-0.002328897356763,0.5456604871085172,0.4532517485722462,0.9478435891021674,-0.3833635899174076,0.2301746790077889,0.0795199172239472,-0.119729301294114,-0.370930624650136,0.0427023226501425,0.0381924456927979,0.0116487364518866,-0.092122877823687
0.0006176081468782,0.0005034340218057,0.0002562178508156,-0.0012146962650683,0.0129742381995232,0.0020587756224012,-0.0100411928171248,-0.0162173475169162,0.0020245791999191,0.0003687738951799,-0.0014128772606744,-0.0024343374953118,2.131232735267599,0.2159780049960068,2.2828588706271216,1.6467856247841182,0.2062493294203472,0.1926098571456062,0.1744381958632732,-0.3590130243137211,0.0582660921664926,0.0498058779716353,0.099176371437264,-0.0563088612903862
0.0004280684564483,0.0001897085495454,-0.0002464049782846,-0.000763074954874,0.006352349273296,0.0021154626952604,-0.0025480330399168,-0.0086405219334439,0.001630244515687,0.0004611487436645,-0.0009883232162329,-0.0021523524937901,2.465151806062962,0.134809801361761,2.637737555112546,2.2780347118931186,0.2716941948177842,0.0637660740063961,0.3688008426002426,0.1868027114796223,0.1336013701780022,0.014890077470887,0.1540917871896928,0.1128522925899276
0.0009135182514094,0.0002035661108498,-0.0005185722609449,-0.0011195910302441,0.0014815931427814,0.0010969035696198,0.0030011668138689,-0.0003658659605283,0.0004451013209288,0.0004333604633689,0.0003732638218799,-0.0009175678940204,2.2909721342237583,0.133353093173523,2.5633275859412765,2.146366947716884,0.3503486828268272,0.0412919597652234,0.4060967366951322,0.2931910426508894,0.1292689236230624,0.0129961141121972,0.1496386849175284,0.113108138932299
0.0020041546754761,0.0005698568283177,-0.0011533158096732,-0.0025696435468772,0.0081177799033249,0.0021504080149329,0.0113216639859975,0.005148112729125,0.0011125860664993,0.0002796234175431,0.0014277392305972,0.0006516420141671,2.626492725043586,0.2055198217646491,2.865193775252671,2.329694599775687,0.3906695545931288,0.0631120299433702,0.4587370071618277,0.2756689900390576,0.1834748164852206,0.0342172934836097,0.220954530413356,0.1258033883797944
0.0033007757862584,0.0002226301201259,-0.0028219023376491,-0.003482918584689,0.0152433512199857,0.0021267945021136,0.0181907599983501,0.0121934808232672,0.0019170208873887,0.0003029155984809,0.0022269259384133,0.0014609864928513,2.5260154939967565,0.1025871543683057,2.6355690810432346,2.3722736008360696,0.1374937382066249,0.0643047346730613,0.2214638289989955,0.0474263650841742,0.0918045614325604,0.0330641829314859,0.1333200461941842,0.0478976830463408
0.003059618998724,0.0004715716315885,-0.002329047587157,-0.0036297275840522,0.021492258356517,0.0013348517452103,0.0230399600675452,0.0192800922335633,0.0030130384429726,0.0007785348703793,0.0041259295092098,0.0021237401803622,1.8260090964397289,0.3426945832837905,2.2357955910157616,1.2460299238979973,0.0652414141791998,0.0546271069932747,0.0423454169116457,-0.1187848730964948,0.0298530355697756,0.0257384791070106,0.0459716817026468,-0.0233868169479709
0.0019463950420525,7.060558062275309e-05,-0.0018646257872179,-0.0020871844636249,0.0253397794736494,0.0015663180731429,0.0270911540257851,0.0230702362943304,0.0044366689262401,0.0006891837075977,0.0055416345431184,0.0035731812327607,1.0218346237037208,0.2425069228893875,1.235659589940411,0.5642155159849029,0.155362126726707,0.010171586617155,-0.1379674120615266,-0.1681312763935472,0.0348154498127865,0.019897629570828,-0.0064727431551059,-0.0620249473963195
0.0018145439099071,0.000188469228445,-0.0015437446785958,-0.0019889562714803,0.027337106760387,0.0015935182897987,0.0294857608893715,0.0254675991032034,0.0045534743161555,0.0006116473961144,0.0055152265089605,0.0037380416855196,0.5371986096115604,0.3102953329630532,0.6983258822183982,-0.1911773796586846,0.1881892179419026,0.0278189576649898,-0.1464725531767414,-0.2249003547509439,0.0692930469344771,0.0036797564396183,-0.0630734475213284,-0.0739882761436185
0.0016120104171024,0.0001044964326306,-0.0014567487509171,-0.0017634455074722,0.0272240138967597,0.0003314375905173,0.0277148016758633,0.026653746681378,0.0047227078408216,0.0001938652077422,0.0048558405095326,0.0043444074236658,0.5720684563376592,0.1728804615536819,-0.3723896660567564,-0.8418173275678278,0.2331788340097581,0.0206267638682364,-0.1952778637819074,-0.2620276879925354,0.0981492331773284,0.0072107825461251,-0.08337660022163,-0.1039147096205734
0.0007908928465174,0.0007527191787288,0.000669673257123,-0.0015346069043859,0.0250736900987823,0.0015135759653967,0.0265015805255572,0.0222272990875021,0.0044154291739687,0.0003421312290359,0.004887325287606,0.0039203312497584,1.565754388144322,0.3781611680877112,-1.0083747923897797,-2.0529390215026453,0.2443538352115735,0.0206778144591782,-0.202346678629062,-0.2692730174141875,0.0894458124701377,0.0136844945417913,-0.0627763784151685,-0.1008326182969502
0.0006234373315762,0.0003292485060467,0.0009168623727164,3.835764313684756e-05,0.019382897695898,0.0022067412376831,0.0213542847624396,0.0155022033682453,0.0040933427995339,0.0005306773128395,0.0045165236780434,0.0030263510759348,2.36446270955658,0.2665438429831324,-2.019689698094673,-2.6681174679378525,0.159428751840371,0.0277647644544983,-0.1183524638511994,-0.1980450910694582,0.0928551637599598,0.0248911690739515,-0.0519012417271701,-0.1132933994500995
0.0003400234827256,0.0002666394316059,0.0005559950734022,-0.0001325221527528,0.012359762139986,0.00203876292349,0.0146270904421422,0.0091039882927942,0.0023733118598541,0.0009098348326982,0.0034013029356381,0.0011426144056594,2.58079636507961,0.1499986842380864,-2.3960583745074486,-2.8430879263088653,0.1567430242507416,0.0605870904858543,-0.0148119540320712,-0.2011725606154982,0.1194583299151315,0.0192927860155621,-0.1002875490639899,-0.1575079810126506
